Qty_Sold,Week_End_Date,Product_ID,Year,Month,Quarter,ISO_Week,Week_Number,Month_Start,Month_End,Lag_1,Lag_2,Lag_3,Lag_4,Lag_8,Lag_12,Rolling_Mean_4,Rolling_Mean_8,Rolling_Std_4,Rolling_Max_4,Rolling_Min_4,Discount_Flag,Returns_Rate,Inventory_Ratio,Promo_Flag,Holiday_Flag,Rainfall,Avg_Temperature,Season,Demand_Class
101,2024-02-10,TE009,2024,2,1,6,5,2024-02-01,2024-02-29 23:59:59.999999,89.0,103.0,67.0,104.0,65.0,98.0,90.75,90.0,17.250603854165025,104.0,67.0,1,0.039603960396039604,3.910891089108911,1,0,17.64,19.06,Fall,Smooth
103,2024-02-17,TE009,2024,2,1,7,6,2024-02-01,2024-02-29 23:59:59.999999,101.0,89.0,103.0,67.0,91.0,108.0,90.0,94.5,16.53279569018299,103.0,67.0,1,0.06796116504854369,3.8737864077669903,0,0,37.3,22.74,Fall,Smooth
108,2024-02-24,TE009,2024,2,1,8,7,2024-02-01,2024-02-29 23:59:59.999999,103.0,101.0,89.0,103.0,95.0,92.0,99.0,96.0,6.733003292241375,103.0,89.0,0,0.037037037037037035,3.6481481481481484,0,0,17.49,21.27,Fall,Smooth
112,2024-03-02,TE009,2024,3,1,9,8,2024-03-01,2024-03-31 23:59:59.999999,108.0,103.0,101.0,89.0,106.0,86.0,100.25,97.625,8.057087976847871,108.0,89.0,1,0.05357142857142857,3.5267857142857144,1,0,43.8,32.17,Summer,Smooth
97,2024-03-09,TE009,2024,3,1,10,9,2024-03-01,2024-03-31 23:59:59.999999,112.0,108.0,103.0,101.0,104.0,65.0,106.0,98.375,4.9665548085837665,112.0,101.0,1,0.020618556701030927,4.010309278350515,0,0,16.85,29.95,Summer,Smooth
75,2024-03-16,TE009,2024,3,1,11,10,2024-03-01,2024-03-31 23:59:59.999999,97.0,112.0,108.0,103.0,67.0,91.0,105.0,97.5,6.480740698407851,112.0,97.0,1,0.04,5.1466666666666665,0,0,35.38,30.25,Summer,Smooth
101,2024-03-23,TE009,2024,3,1,12,11,2024-03-01,2024-03-31 23:59:59.999999,75.0,97.0,112.0,108.0,103.0,95.0,98.0,98.5,16.593171286204853,112.0,75.0,0,0.019801980198019802,3.504950495049505,0,0,28.84,32.69,Summer,Smooth
116,2024-03-30,TE009,2024,3,1,13,12,2024-03-01,2024-03-31 23:59:59.999999,101.0,75.0,97.0,112.0,89.0,106.0,96.25,98.25,15.521490478258414,112.0,75.0,0,0.04310344827586207,3.2327586206896552,1,0,7.49,25.79,Summer,Smooth
99,2024-04-06,TE009,2024,4,2,14,13,2024-04-01,2024-04-30 23:59:59.999999,116.0,101.0,75.0,97.0,101.0,104.0,97.25,101.625,16.938614661968863,116.0,75.0,0,0.06060606060606061,3.8383838383838382,0,0,49.01,29.04,Summer,Smooth
115,2024-04-13,TE009,2024,4,2,15,14,2024-04-01,2024-04-30 23:59:59.999999,99.0,116.0,101.0,75.0,103.0,67.0,97.75,101.375,16.95828214570489,116.0,75.0,1,0.06086956521739131,3.217391304347826,0,0,44.23,32.64,Summer,Smooth
69,2024-04-20,TE009,2024,4,2,16,15,2024-04-01,2024-04-30 23:59:59.999999,115.0,99.0,116.0,101.0,108.0,103.0,107.75,102.875,8.995369179009087,116.0,99.0,1,0.07246376811594203,5.449275362318841,0,0,19.41,27.92,Summer,Smooth
70,2024-04-27,TE009,2024,4,2,17,16,2024-04-01,2024-04-30 23:59:59.999999,69.0,115.0,99.0,116.0,112.0,89.0,99.75,98.0,21.929812280698314,116.0,69.0,1,0.04285714285714286,5.128571428571429,1,0,17.33,26.21,Summer,Smooth
114,2024-05-04,TE009,2024,5,2,18,17,2024-05-01,2024-05-31 23:59:59.999999,70.0,69.0,115.0,99.0,97.0,101.0,88.25,92.75,22.61820800446696,115.0,69.0,1,0.043859649122807015,3.254385964912281,0,0,18.25,27.95,Summer,Smooth
91,2024-05-11,TE009,2024,5,2,19,18,2024-05-01,2024-05-31 23:59:59.999999,114.0,70.0,69.0,115.0,75.0,103.0,92.0,94.875,25.987176324743967,115.0,69.0,1,0.03296703296703297,4.1208791208791204,0,0,28.7,30.92,Summer,Smooth
96,2024-05-18,TE009,2024,5,2,20,19,2024-05-01,2024-05-31 23:59:59.999999,91.0,114.0,70.0,69.0,101.0,108.0,86.0,96.875,21.244607158837585,114.0,69.0,1,0.03125,3.7395833333333335,0,0,6.33,27.62,Summer,Smooth
103,2024-05-25,TE009,2024,5,2,21,20,2024-05-01,2024-05-31 23:59:59.999999,96.0,91.0,114.0,70.0,116.0,112.0,92.75,96.25,18.099263336758575,114.0,70.0,1,0.019417475728155338,3.5533980582524274,0,0,46.88,32.36,Summer,Smooth
110,2024-06-01,TE009,2024,6,2,22,21,2024-06-01,2024-06-30 23:59:59.999999,103.0,96.0,91.0,114.0,99.0,97.0,101.0,94.625,9.966610925150695,114.0,91.0,1,0.045454545454545456,3.2818181818181817,0,0,169.8,22.17,Monsoon,Smooth
86,2024-06-08,TE009,2024,6,2,23,22,2024-06-01,2024-06-30 23:59:59.999999,110.0,103.0,96.0,91.0,115.0,75.0,100.0,96.0,8.286535263104026,110.0,91.0,1,0.046511627906976744,3.9302325581395348,0,0,80.85,21.35,Monsoon,Smooth
100,2024-06-15,TE009,2024,6,2,24,23,2024-06-01,2024-06-30 23:59:59.999999,86.0,110.0,103.0,96.0,69.0,101.0,98.75,92.375,10.242883708539628,110.0,86.0,0,0.04,3.34,0,0,123.46,22.47,Monsoon,Smooth
107,2024-06-22,TE009,2024,6,2,25,24,2024-06-01,2024-06-30 23:59:59.999999,100.0,86.0,110.0,103.0,70.0,116.0,99.75,96.25,10.07885575516056,110.0,86.0,1,0.056074766355140186,3.4299065420560746,0,0,186.1,25.98,Monsoon,Smooth
85,2024-06-29,TE009,2024,6,2,26,25,2024-06-01,2024-06-30 23:59:59.999999,107.0,100.0,86.0,110.0,114.0,99.0,100.75,100.875,10.688779163215967,110.0,86.0,0,0.011764705882352941,3.9647058823529413,0,0,35.44,25.89,Monsoon,Smooth
111,2024-07-06,TE009,2024,7,3,27,26,2024-07-01,2024-07-31 23:59:59.999999,85.0,107.0,100.0,86.0,91.0,115.0,94.5,97.25,10.78579312490895,107.0,85.0,1,0.04504504504504504,3.225225225225225,1,0,160.33,28.9,Monsoon,Smooth
106,2024-07-13,TE009,2024,7,3,28,27,2024-07-01,2024-07-31 23:59:59.999999,111.0,85.0,107.0,100.0,96.0,69.0,100.75,99.75,11.441882129556594,111.0,85.0,1,0.03773584905660377,3.4150943396226414,0,0,181.63,21.04,Monsoon,Smooth
79,2024-07-20,TE009,2024,7,3,29,28,2024-07-01,2024-07-31 23:59:59.999999,106.0,111.0,85.0,107.0,103.0,70.0,102.25,101.0,11.701139545645397,111.0,85.0,0,0.06329113924050633,4.379746835443038,0,0,92.55,20.01,Monsoon,Smooth
97,2024-07-27,TE009,2024,7,3,30,29,2024-07-01,2024-07-31 23:59:59.999999,79.0,106.0,111.0,85.0,110.0,114.0,95.25,98.0,15.62849960808778,111.0,79.0,1,0.061855670103092786,3.536082474226804,0,0,66.33,27.59,Monsoon,Smooth
119,2024-08-03,TE009,2024,8,3,31,30,2024-08-01,2024-08-31 23:59:59.999999,97.0,79.0,106.0,111.0,86.0,91.0,98.25,96.375,14.08012784032872,111.0,79.0,1,0.058823529411764705,2.823529411764706,0,0,160.46,25.86,Monsoon,Smooth
75,2024-08-10,TE009,2024,8,3,32,31,2024-08-01,2024-08-31 23:59:59.999999,119.0,97.0,79.0,106.0,100.0,96.0,100.25,100.5,16.80029761641144,119.0,79.0,1,0.06666666666666667,4.24,0,0,10.41,26.3,Monsoon,Smooth
69,2024-08-17,TE009,2024,8,3,33,32,2024-08-01,2024-08-31 23:59:59.999999,75.0,119.0,97.0,79.0,107.0,103.0,92.5,97.375,20.09145755455951,119.0,75.0,1,0.07246376811594203,4.594202898550725,0,0,162.56,29.44,Monsoon,Smooth
90,2024-08-24,TE009,2024,8,3,34,33,2024-08-01,2024-08-31 23:59:59.999999,69.0,75.0,119.0,97.0,85.0,110.0,90.0,92.625,22.774254470051627,119.0,69.0,0,0.044444444444444446,3.533333333333333,0,0,191.91,23.37,Monsoon,Smooth
72,2024-08-31,TE009,2024,8,3,35,34,2024-08-01,2024-08-31 23:59:59.999999,90.0,69.0,75.0,119.0,111.0,86.0,88.25,93.25,22.32151428554971,119.0,69.0,0,0.013888888888888888,4.597222222222222,1,0,153.8,22.09,Monsoon,Smooth
104,2024-09-07,TE009,2024,9,3,36,35,2024-09-01,2024-09-30 23:59:59.999999,72.0,90.0,69.0,75.0,106.0,100.0,76.5,88.375,9.327379053088807,90.0,69.0,1,0.038461538461538464,3.0384615384615383,0,0,7.72,23.11,Fall,Smooth
69,2024-09-14,TE009,2024,9,3,37,36,2024-09-01,2024-09-30 23:59:59.999999,104.0,72.0,90.0,69.0,79.0,107.0,83.75,88.125,16.378339354159195,104.0,69.0,1,0.028985507246376812,4.7101449275362315,1,0,4.05,19.27,Fall,Smooth
93,2024-09-21,TE009,2024,9,3,38,37,2024-09-01,2024-09-30 23:59:59.999999,69.0,104.0,72.0,90.0,97.0,85.0,83.75,86.875,16.378339354159195,104.0,69.0,1,0.07526881720430108,3.3010752688172045,0,0,12.86,19.67,Fall,Smooth
96,2024-09-28,TE009,2024,9,3,39,38,2024-09-01,2024-09-30 23:59:59.999999,93.0,69.0,104.0,72.0,119.0,111.0,84.5,86.375,16.822603841260715,104.0,69.0,1,0.052083333333333336,3.4166666666666665,0,0,6.88,22.67,Fall,Smooth
120,2024-10-05,TE009,2024,10,4,40,39,2024-10-01,2024-10-31 23:59:59.999999,96.0,93.0,69.0,104.0,75.0,106.0,90.5,83.5,15.066519173319357,104.0,69.0,1,0.016666666666666666,2.5083333333333333,0,0,47.13,21.73,Fall,Smooth
100,2024-10-12,TE009,2024,10,4,41,40,2024-10-01,2024-10-31 23:59:59.999999,120.0,96.0,93.0,69.0,69.0,79.0,94.5,89.125,20.856653614614206,120.0,69.0,1,0.04,3.29,0,0,12.49,26.9,Fall,Smooth
110,2024-10-19,TE009,2024,10,4,42,41,2024-10-01,2024-10-31 23:59:59.999999,100.0,120.0,96.0,93.0,90.0,97.0,102.25,93.0,12.175795661885914,120.0,93.0,1,0.07272727272727272,2.772727272727273,0,0,4.09,23.85,Fall,Smooth
67,2024-10-26,TE009,2024,10,4,43,42,2024-10-01,2024-10-31 23:59:59.999999,110.0,100.0,120.0,96.0,72.0,119.0,106.5,95.5,10.754843869934447,120.0,96.0,1,0.014925373134328358,4.552238805970149,0,0,9.99,22.64,Fall,Smooth
122,2024-11-02,TE009,2024,11,4,44,43,2024-11-01,2024-11-30 23:59:59.999999,67.0,110.0,100.0,120.0,104.0,75.0,99.25,94.875,22.9981883344464,120.0,67.0,1,0.06557377049180328,2.4918032786885247,1,0,19.71,27.7,Fall,Smooth
104,2024-11-09,TE009,2024,11,4,45,44,2024-11-01,2024-11-30 23:59:59.999999,122.0,67.0,110.0,100.0,69.0,69.0,99.75,97.125,23.61320252175323,122.0,67.0,1,0.028846153846153848,3.1538461538461537,0,0,17.31,26.04,Fall,Smooth
105,2024-11-16,TE009,2024,11,4,46,45,2024-11-01,2024-11-30 23:59:59.999999,104.0,122.0,67.0,110.0,93.0,90.0,100.75,101.5,23.71181140275875,122.0,67.0,1,0.047619047619047616,2.876190476190476,0,0,7.56,23.43,Fall,Smooth
91,2024-11-23,TE009,2024,11,4,47,46,2024-11-01,2024-11-30 23:59:59.999999,105.0,104.0,122.0,67.0,96.0,72.0,99.5,103.0,23.18764038591824,122.0,67.0,1,0.054945054945054944,3.2857142857142856,0,0,49.76,23.15,Fall,Smooth
108,2024-11-30,TE009,2024,11,4,48,47,2024-11-01,2024-11-30 23:59:59.999999,91.0,105.0,104.0,122.0,120.0,104.0,105.5,102.375,12.714820748507094,122.0,91.0,0,0.05555555555555555,2.6574074074074074,1,0,34.85,19.46,Fall,Smooth
69,2024-12-07,TE009,2024,12,4,49,48,2024-12-01,2024-12-31 23:59:59.999999,108.0,91.0,105.0,104.0,100.0,69.0,102.0,100.875,7.5277265270908,108.0,91.0,1,0.043478260869565216,4.3768115942028984,0,0,16.23,15.57,Winter,Smooth
101,2024-12-14,TE009,2024,12,4,50,49,2024-12-01,2024-12-31 23:59:59.999999,69.0,108.0,91.0,105.0,110.0,93.0,93.25,97.0,17.783419243778734,108.0,69.0,1,0.04950495049504951,2.8316831683168315,0,0,45.3,17.0,Winter,Smooth
89,2024-12-21,TE009,2024,12,4,51,50,2024-12-01,2024-12-31 23:59:59.999999,101.0,69.0,108.0,91.0,67.0,96.0,92.25,95.875,16.997548842896922,108.0,69.0,1,0.033707865168539325,3.2808988764044944,1,1,8.21,16.58,Winter,Smooth
101,2024-12-28,TE009,2024,12,4,52,51,2024-12-01,2024-12-31 23:59:59.999999,89.0,101.0,69.0,108.0,122.0,120.0,91.75,98.625,17.075811352124184,108.0,69.0,1,0.0297029702970297,2.8118811881188117,0,1,29.42,15.96,Winter,Smooth
51,2023-01-07,TE010,2023,1,1,1,1,2023-01-01,2023-01-31 23:59:59.999999,,,,,,,,,,,,1,0.058823529411764705,9.843137254901961,1,1,15.3,11.04,Winter,Smooth
77,2023-01-14,TE010,2023,1,1,2,2,2023-01-01,2023-01-31 23:59:59.999999,51.0,,,,,,51.0,51.0,,51.0,51.0,1,0.012987012987012988,6.428571428571429,0,0,10.24,16.52,Winter,Smooth
48,2023-01-21,TE010,2023,1,1,3,3,2023-01-01,2023-01-31 23:59:59.999999,77.0,51.0,,,,,64.0,64.0,18.384776310850235,77.0,51.0,1,0.0625,10.75,0,0,7.17,15.64,Winter,Smooth
47,2023-01-28,TE010,2023,1,1,4,4,2023-01-01,2023-01-31 23:59:59.999999,48.0,77.0,51.0,,,,58.666666666666664,58.666666666666664,15.947831618540913,77.0,48.0,1,0.0425531914893617,10.340425531914894,0,0,39.2,19.58,Winter,Smooth
72,2023-02-04,TE010,2023,2,1,5,5,2023-02-01,2023-02-28 23:59:59.999999,47.0,48.0,77.0,51.0,,,55.75,55.75,14.26826315054966,77.0,47.0,1,0.05555555555555555,6.930555555555555,0,0,5.54,18.5,Fall,Smooth
78,2023-02-11,TE010,2023,2,1,6,6,2023-02-01,2023-02-28 23:59:59.999999,72.0,47.0,48.0,77.0,,,61.0,59.0,15.726834816113932,77.0,47.0,1,0.038461538461538464,6.166666666666667,0,0,43.19,18.93,Fall,Smooth
60,2023-02-18,TE010,2023,2,1,7,7,2023-02-01,2023-02-28 23:59:59.999999,78.0,72.0,47.0,48.0,,,61.25,62.166666666666664,16.070158679988197,78.0,47.0,1,0.016666666666666666,8.066666666666666,0,0,48.31,27.25,Fall,Smooth
78,2023-02-25,TE010,2023,2,1,8,8,2023-02-01,2023-02-28 23:59:59.999999,60.0,78.0,72.0,47.0,,,64.25,61.857142857142854,13.720422734012244,78.0,47.0,1,0.05128205128205128,6.256410256410256,0,0,15.64,27.47,Fall,Smooth
60,2023-03-04,TE010,2023,3,1,9,9,2023-03-01,2023-03-31 23:59:59.999999,78.0,60.0,78.0,72.0,51.0,,72.0,63.875,8.48528137423857,78.0,60.0,0,0.06666666666666667,8.183333333333334,0,0,17.75,26.4,Summer,Smooth
77,2023-03-11,TE010,2023,3,1,10,10,2023-03-01,2023-03-31 23:59:59.999999,60.0,78.0,60.0,78.0,77.0,,69.0,65.0,10.392304845413264,78.0,60.0,1,0.012987012987012988,6.48051948051948,1,0,37.61,26.85,Summer,Smooth
70,2023-03-18,TE010,2023,3,1,11,11,2023-03-01,2023-03-31 23:59:59.999999,77.0,60.0,78.0,60.0,48.0,,68.75,65.0,10.111874208078342,78.0,60.0,1,0.02857142857142857,6.6,1,0,6.51,30.81,Summer,Smooth
46,2023-03-25,TE010,2023,3,1,12,12,2023-03-01,2023-03-31 23:59:59.999999,70.0,77.0,60.0,78.0,47.0,,71.25,67.75,8.301606270274847,78.0,60.0,1,0.021739130434782608,10.5,0,0,23.56,29.05,Summer,Smooth
50,2023-04-01,TE010,2023,4,2,13,13,2023-04-01,2023-04-30 23:59:59.999999,46.0,70.0,77.0,60.0,72.0,51.0,63.25,67.625,13.450526631573451,77.0,46.0,1,0.04,9.26,1,0,25.75,27.86,Summer,Smooth
80,2023-04-08,TE010,2023,4,2,14,14,2023-04-01,2023-04-30 23:59:59.999999,50.0,46.0,70.0,77.0,78.0,77.0,60.75,64.875,15.085865349171499,77.0,46.0,1,0.0625,5.7125,0,0,25.53,29.32,Summer,Smooth
65,2023-04-15,TE010,2023,4,2,15,15,2023-04-01,2023-04-30 23:59:59.999999,80.0,50.0,46.0,70.0,60.0,48.0,61.5,65.125,16.19670748434179,80.0,46.0,0,0.03076923076923077,7.4,0,0,4.41,28.71,Summer,Smooth
75,2023-04-22,TE010,2023,4,2,16,16,2023-04-01,2023-04-30 23:59:59.999999,65.0,80.0,50.0,46.0,78.0,47.0,60.25,65.75,15.499999999999998,80.0,46.0,0,0.013333333333333334,6.173333333333333,0,0,7.43,29.59,Summer,Smooth
53,2023-04-29,TE010,2023,4,2,17,17,2023-04-01,2023-04-30 23:59:59.999999,75.0,65.0,80.0,50.0,60.0,72.0,67.5,65.375,13.228756555322953,80.0,50.0,1,0.018867924528301886,8.830188679245284,0,0,6.57,31.85,Summer,Smooth
51,2023-05-06,TE010,2023,5,2,18,18,2023-05-01,2023-05-31 23:59:59.999999,53.0,75.0,65.0,80.0,77.0,78.0,68.25,64.5,11.926860441876562,80.0,53.0,0,0.0196078431372549,8.92156862745098,0,0,15.42,29.74,Summer,Smooth
58,2023-05-13,TE010,2023,5,2,19,19,2023-05-01,2023-05-31 23:59:59.999999,51.0,53.0,75.0,65.0,70.0,60.0,61.0,61.25,11.195237082497773,75.0,51.0,1,0.034482758620689655,7.827586206896552,0,0,20.56,29.51,Summer,Smooth
53,2023-05-20,TE010,2023,5,2,20,20,2023-05-01,2023-05-31 23:59:59.999999,58.0,51.0,53.0,75.0,46.0,78.0,59.25,59.75,10.904891868637055,75.0,51.0,1,0.018867924528301886,8.528301886792454,1,0,4.4,30.92,Summer,Smooth
53,2023-05-27,TE010,2023,5,2,21,21,2023-05-01,2023-05-31 23:59:59.999999,53.0,58.0,51.0,53.0,50.0,60.0,53.75,60.625,2.986078811194804,58.0,51.0,1,0.03773584905660377,8.924528301886792,0,0,5.18,26.86,Summer,Smooth
65,2023-06-03,TE010,2023,6,2,22,22,2023-06-01,2023-06-30 23:59:59.999999,53.0,53.0,58.0,51.0,80.0,77.0,53.75,61.0,2.986078811194804,58.0,51.0,1,0.03076923076923077,6.8,1,0,52.96,27.91,Monsoon,Smooth
68,2023-06-10,TE010,2023,6,2,23,23,2023-06-01,2023-06-30 23:59:59.999999,65.0,53.0,53.0,58.0,65.0,70.0,57.25,59.125,5.6789083458002665,65.0,53.0,1,0.04411764705882353,6.4411764705882355,0,0,142.85,23.34,Monsoon,Smooth
77,2023-06-17,TE010,2023,6,2,24,24,2023-06-01,2023-06-30 23:59:59.999999,68.0,65.0,53.0,53.0,75.0,46.0,59.75,59.5,7.889866919029744,68.0,53.0,1,0.025974025974025976,5.961038961038961,0,0,178.14,23.08,Monsoon,Smooth
56,2023-06-24,TE010,2023,6,2,25,25,2023-06-01,2023-06-30 23:59:59.999999,77.0,68.0,65.0,53.0,53.0,50.0,65.75,59.75,9.912113800799501,77.0,53.0,0,0.05357142857142857,8.25,0,0,107.33,24.74,Monsoon,Smooth
78,2023-07-01,TE010,2023,7,3,26,26,2023-07-01,2023-07-31 23:59:59.999999,56.0,77.0,68.0,65.0,51.0,80.0,66.5,60.125,8.660254037844382,77.0,56.0,1,0.02564102564102564,5.987179487179487,1,0,133.54,26.49,Monsoon,Smooth
67,2023-07-08,TE010,2023,7,3,27,27,2023-07-01,2023-07-31 23:59:59.999999,78.0,56.0,77.0,68.0,58.0,65.0,69.75,63.5,10.210288928331066,78.0,56.0,0,0.014925373134328358,6.582089552238806,0,0,151.5,24.28,Monsoon,Smooth
68,2023-07-15,TE010,2023,7,3,28,28,2023-07-01,2023-07-31 23:59:59.999999,67.0,78.0,56.0,77.0,53.0,75.0,69.5,64.625,10.279429296739512,78.0,56.0,1,0.04411764705882353,6.779411764705882,0,0,144.84,20.0,Monsoon,Smooth
67,2023-07-22,TE010,2023,7,3,29,29,2023-07-01,2023-07-31 23:59:59.999999,68.0,67.0,78.0,56.0,53.0,53.0,67.25,66.5,8.995369179009085,78.0,56.0,0,0.05970149253731343,6.597014925373134,0,0,163.92,28.49,Monsoon,Smooth
72,2023-07-29,TE010,2023,7,3,30,30,2023-07-01,2023-07-31 23:59:59.999999,67.0,68.0,67.0,78.0,65.0,51.0,70.0,68.25,5.35412613473633,78.0,67.0,1,0.06944444444444445,5.972222222222222,0,0,36.49,24.29,Monsoon,Smooth
79,2023-08-05,TE010,2023,8,3,31,31,2023-08-01,2023-08-31 23:59:59.999999,72.0,67.0,68.0,67.0,68.0,58.0,68.5,69.125,2.3804761428475993,72.0,67.0,0,0.0379746835443038,5.556962025316456,0,0,145.21,23.33,Monsoon,Smooth
63,2023-08-12,TE010,2023,8,3,32,32,2023-08-01,2023-08-31 23:59:59.999999,79.0,72.0,67.0,68.0,77.0,53.0,71.5,70.5,5.446711546122723,79.0,67.0,1,0.047619047619047616,6.857142857142857,0,0,20.37,21.67,Monsoon,Smooth
45,2023-08-19,TE010,2023,8,3,33,33,2023-08-01,2023-08-31 23:59:59.999999,63.0,79.0,72.0,67.0,56.0,53.0,70.25,68.75,6.89806736219162,79.0,63.0,1,0.044444444444444446,9.8,0,0,133.09,28.82,Monsoon,Smooth
59,2023-08-26,TE010,2023,8,3,34,34,2023-08-01,2023-08-31 23:59:59.999999,45.0,63.0,79.0,72.0,78.0,65.0,64.75,67.375,14.70544116985274,79.0,45.0,1,0.06779661016949153,7.237288135593221,0,0,180.13,29.0,Monsoon,Smooth
51,2023-09-02,TE010,2023,9,3,35,35,2023-09-01,2023-09-30 23:59:59.999999,59.0,45.0,63.0,79.0,67.0,68.0,61.5,65.0,13.98809017223819,79.0,45.0,1,0.0392156862745098,8.490196078431373,0,0,36.38,24.76,Fall,Smooth
61,2023-09-09,TE010,2023,9,3,36,36,2023-09-01,2023-09-30 23:59:59.999999,51.0,59.0,45.0,63.0,68.0,77.0,54.5,63.0,8.062257748298546,63.0,45.0,1,0.06557377049180328,6.868852459016393,0,0,6.71,21.77,Fall,Smooth
71,2023-09-16,TE010,2023,9,3,37,37,2023-09-01,2023-09-30 23:59:59.999999,61.0,51.0,59.0,45.0,67.0,56.0,54.0,62.125,7.393691004272941,61.0,45.0,1,0.056338028169014086,5.873239436619718,1,0,5.74,21.26,Fall,Smooth
55,2023-09-23,TE010,2023,9,3,38,38,2023-09-01,2023-09-30 23:59:59.999999,71.0,61.0,51.0,59.0,72.0,78.0,60.5,62.625,8.22597511950204,71.0,51.0,1,0.01818181818181818,7.4363636363636365,0,0,1.01,21.49,Fall,Smooth
49,2023-09-30,TE010,2023,9,3,39,39,2023-09-01,2023-09-30 23:59:59.999999,55.0,71.0,61.0,51.0,79.0,67.0,59.5,60.5,8.69865890046659,71.0,51.0,1,0.061224489795918366,9.040816326530612,0,0,43.22,18.12,Fall,Smooth
47,2023-10-07,TE010,2023,10,4,40,40,2023-10-01,2023-10-31 23:59:59.999999,49.0,55.0,71.0,61.0,63.0,68.0,59.0,56.75,9.380831519646856,71.0,49.0,0,0.06382978723404255,8.702127659574469,0,0,35.44,20.39,Fall,Smooth
80,2023-10-14,TE010,2023,10,4,41,41,2023-10-01,2023-10-31 23:59:59.999999,47.0,49.0,55.0,71.0,45.0,67.0,55.5,54.75,10.878112581387144,71.0,47.0,1,0.0625,5.275,1,0,1.56,18.41,Fall,Smooth
44,2023-10-21,TE010,2023,10,4,42,42,2023-10-01,2023-10-31 23:59:59.999999,80.0,47.0,49.0,55.0,59.0,72.0,57.75,59.125,15.217862311551293,80.0,47.0,0,0.022727272727272728,9.704545454545455,1,0,12.19,20.58,Fall,Smooth
53,2023-10-28,TE010,2023,10,4,43,43,2023-10-01,2023-10-31 23:59:59.999999,44.0,80.0,47.0,49.0,51.0,79.0,55.0,57.25,16.792855623746664,80.0,44.0,1,0.03773584905660377,8.150943396226415,0,0,8.44,27.25,Fall,Smooth
55,2023-11-04,TE010,2023,11,4,44,44,2023-11-01,2023-11-30 23:59:59.999999,53.0,44.0,80.0,47.0,61.0,63.0,56.0,57.5,16.431676725154983,80.0,44.0,1,0.03636363636363636,7.345454545454546,0,0,10.33,25.62,Fall,Smooth
72,2023-11-11,TE010,2023,11,4,45,45,2023-11-01,2023-11-30 23:59:59.999999,55.0,53.0,44.0,80.0,71.0,45.0,58.0,56.75,15.42724862054151,80.0,44.0,1,0.013888888888888888,5.916666666666667,1,0,7.5,19.85,Fall,Smooth
75,2023-11-18,TE010,2023,11,4,46,46,2023-11-01,2023-11-30 23:59:59.999999,72.0,55.0,53.0,44.0,55.0,59.0,56.0,56.875,11.690451944500118,72.0,44.0,1,0.04,5.2,0,0,34.64,20.96,Fall,Smooth
71,2023-11-25,TE010,2023,11,4,47,47,2023-11-01,2023-11-30 23:59:59.999999,75.0,72.0,55.0,53.0,49.0,51.0,63.75,59.375,11.354147553500729,75.0,53.0,1,0.056338028169014086,5.971830985915493,0,0,39.75,22.77,Fall,Smooth
70,2023-12-02,TE010,2023,12,4,48,48,2023-12-01,2023-12-31 23:59:59.999999,71.0,75.0,72.0,55.0,47.0,61.0,68.25,62.125,8.995369179009087,75.0,55.0,1,0.07142857142857142,5.7,0,0,33.63,18.33,Winter,Smooth
61,2023-12-09,TE010,2023,12,4,49,49,2023-12-01,2023-12-31 23:59:59.999999,70.0,71.0,75.0,72.0,80.0,71.0,72.0,65.0,2.160246899469269,75.0,70.0,1,0.03278688524590164,6.868852459016393,0,0,2.72,17.3,Winter,Smooth
77,2023-12-16,TE010,2023,12,4,50,50,2023-12-01,2023-12-31 23:59:59.999999,61.0,70.0,71.0,75.0,44.0,55.0,69.25,62.625,5.909032633745273,75.0,61.0,1,0.05194805194805195,5.428571428571429,0,0,45.2,13.01,Winter,Smooth
72,2023-12-23,TE010,2023,12,4,51,51,2023-12-01,2023-12-31 23:59:59.999999,77.0,61.0,70.0,71.0,53.0,49.0,69.75,66.75,6.601767440112781,77.0,61.0,1,0.041666666666666664,5.597222222222222,1,0,32.24,13.35,Winter,Smooth
52,2023-12-30,TE010,2023,12,4,52,52,2023-12-01,2023-12-31 23:59:59.999999,72.0,77.0,61.0,70.0,55.0,47.0,70.0,69.125,6.683312551921135,77.0,61.0,1,0.038461538461538464,7.365384615384615,0,0,36.46,15.79,Winter,Smooth
78,2024-01-06,TE010,2024,1,1,1,0,2024-01-01,2024-01-31 23:59:59.999999,52.0,72.0,77.0,61.0,72.0,80.0,65.5,68.75,11.210114480533488,77.0,52.0,1,0.02564102564102564,5.17948717948718,0,0,18.88,11.15,Winter,Smooth
56,2024-01-13,TE010,2024,1,1,2,1,2024-01-01,2024-01-31 23:59:59.999999,78.0,52.0,72.0,77.0,75.0,44.0,69.75,69.5,12.120918557051136,78.0,52.0,1,0.017857142857142856,7.107142857142857,0,0,25.47,16.36,Winter,Smooth
77,2024-01-20,TE010,2024,1,1,3,2,2024-01-01,2024-01-31 23:59:59.999999,56.0,78.0,52.0,72.0,71.0,53.0,64.5,67.125,12.476644848141929,78.0,52.0,0,0.06493506493506493,4.935064935064935,1,0,43.35,12.94,Winter,Smooth
